ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,turbo_flag_n,Mileage_avg,Levy_avg
45771476,52059,1363.0,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334.0,8.0,Automatic,4x4,04-May,Left wheel,Black,0,non_turbo,202934.23611111112,1259.3472222222222
45793095,7527,0.0,MAZDA,Demio,2007,Hatchback,No,Petrol,1.5,165000.0,4.0,Manual,Front,04-May,Right-hand drive,Black,0,non_turbo,162000.0,0.0
45804579,20883,836.0,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,171157.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,134822.575,838.9583333333334
45810819,549,1325.0,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,35541.0,4.0,Automatic,Front,04-May,Left wheel,Black,12,non_turbo,21783.352112676057,955.5211267605633
45801911,25299,730.0,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,79845.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,194482.34897360703,829.6422287390029
45786789,23521,697.6,KIA,Sorento,2010,Jeep,Yes,Diesel,2.0,178000.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,Turbo,90582.0,697.6
44907017,4300,198.6,MITSUBISHI,Colt,2006,Hatchback,No,Petrol,1.3,112000.0,4.0,Variator,Front,04-May,Right-hand drive,White,2,non_turbo,150193.8,198.6
45730714,43868,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,64841.0,4.0,Automatic,Front,04-May,Left wheel,Black,4,non_turbo,74109.65555555555,771.0555555555555
45816511,549,586.0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,197589.0,4.0,Automatic,Front,04-May,Left wheel,Black,12,non_turbo,146380.4312267658,556.7806691449814
45641390,251,607.0,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552.0,4.0,Automatic,Front,04-May,Left wheel,Black,12,non_turbo,21783.352112676057,955.5211267605633
45761422,14426,629.5714285714286,MERCEDES-BENZ,E 350,2005,Sedan,Yes,LPG,3.5,279000.0,6.0,Tiptronic,Rear,04-May,Left wheel,Golden,8,non_turbo,197926.38095238095,629.5714285714286
45652838,1176,751.0,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,216208.0,4.0,Automatic,Front,04-May,Left wheel,Blue,0,non_turbo,125582.03827751197,542.3301435406698
45725020,18826,836.0,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2.0,118133.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,156303.625,924.9375
45633082,23521,397.46875,CHEVROLET,Volt,2012,Hatchback,Yes,Plug-in Hybrid,1.4,237000.0,4.0,Automatic,Front,04-May,Left wheel,Grey,8,non_turbo,120469.03125,397.46875
45793297,7370,364.0,CHEVROLET,Spark,2012,Sedan,Yes,Petrol,1.0,39876.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,124583.02469135802,488.9753086419753
45720629,30,0.0,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,116554.34375,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,non_turbo,116554.34375,0.0
45783372,5331,0.0,TOYOTA,RAV 4,1997,Jeep,No,Petrol,2.0,80000.0,4.0,Automatic,Front,02-Mar,Right-hand drive,White,8,non_turbo,162925.0,0.0
45776502,7840,0.0,OPEL,Astra,1998,Goods wagon,No,CNG,1.8,240000.0,4.0,Manual,Front,04-May,Left wheel,Blue,4,non_turbo,177444.44444444444,0.0
45767755,251,1750.0,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,300000.0,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,non_turbo,214983.85714285713,1329.5535714285713
45471442,13485,697.0,VOLKSWAGEN,Passat SE,2015,Sedan,Yes,Petrol,1.8,91103.0,4.0,Automatic,Front,04-May,Left wheel,Black,8,non_turbo,81279.6875,560.5208333333334
45756534,7213,0.0,LAND ROVER,Discovery,1997,Jeep,Yes,Diesel,2.5,300000.0,6.0,Manual,4x4,04-May,Left wheel,Black,10,Turbo,267171.5,0.0
44063270,15000,1539.0,TOYOTA,Sienta,2018,Minivan,No,Petrol,1.0,7500.0,3.0,Automatic,Front,04-May,Right-hand drive,White,4,non_turbo,7500.0,1902.5
45717260,13485,640.0,FORD,Focus,2013,Hatchback,No,Petrol,2.0,148000.0,4.0,Automatic,Front,04-May,Left wheel,Red,5,non_turbo,134318.96875,445.875
45803392,8311,642.0,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2.0,36545.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,146380.4312267658,556.7806691449814
45766626,46728,1811.0,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771.0,8.0,Automatic,4x4,04-May,Left wheel,Black,0,non_turbo,238692.83615819208,1542.8813559322034
45789892,8467,1345.0,SSANGYONG,REXTON,2008,Jeep,Yes,Diesel,2.5,64459.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,73585.0,1157.0
45801913,18817,584.0,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,53000.0,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8,Turbo,238968.55194805196,589.737012987013
45800064,18817,751.0,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,125582.03827751197,4.0,Automatic,Rear,04-May,Left wheel,Silver,8,non_turbo,125582.03827751197,542.3301435406698
45812780,470,1327.0,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,44845.0,4.0,Automatic,Front,04-May,Left wheel,Brown,12,non_turbo,55414.63725490196,801.2647058823529
45763558,35124,0.0,HYUNDAI,H1,2010,Microbus,Yes,Diesel,2.5,63500.0,4.0,Automatic,Rear,04-May,Left wheel,Silver,5,Turbo,63500.0,0.0
45800848,15053,0.0,BMW,530,2004,Sedan,Yes,Petrol,3.0,200000.0,6.0,Tiptronic,Rear,04-May,Left wheel,White,0,non_turbo,179157.81818181818,0.0
45398127,48610,0.0,MITSUBISHI,L 200,2015,Pickup,Yes,Diesel,2.5,76000.0,4.0,Manual,4x4,04-May,Left wheel,Silver,4,Turbo,76000.0,0.0
45757331,862,934.0,FORD,Fusion,2015,Sedan,Yes,Petrol,2.5,182302.0,4.0,Automatic,Front,04-May,Left wheel,Black,12,non_turbo,106180.98837209302,540.8837209302326
45784126,10349,502.0,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,145000.0,4.0,Variator,Front,04-May,Left wheel,Sky blue,8,non_turbo,120426.61734693877,446.8673469387755
45770498,400,0.0,VOLKSWAGEN,Golf,1997,Hatchback,No,CNG,1.6,9300.0,4.0,Manual,Front,04-May,Left wheel,White,2,non_turbo,111183430.55555555,0.0
45763117,11917,0.0,SCION,iA isti,2006,Hatchback,No,Petrol,1.5,118000.0,4.0,Automatic,Front,04-May,Left wheel,Silver,2,non_turbo,118000.0,0.0
45731777,15367,1024.0,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,49140.0,4.0,Automatic,Front,04-May,Left wheel,Black,4,non_turbo,99331.03125,1024.0
45768845,9408,585.0,HYUNDAI,Elantra,2013,Jeep,Yes,Petrol,1.8,207606.0,4.0,Automatic,Front,04-May,Left wheel,Grey,12,non_turbo,134050.43181818182,625.1931818181819
44882389,11290,585.0,HYUNDAI,Elantra GLS / LIMITED,2013,Sedan,No,Petrol,1.8,69000.0,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12,non_turbo,125582.03827751197,542.3301435406698
45549645,8467,893.0,MAZDA,Mazda 3,2008,Hatchback,No,Diesel,1.6,185000.0,4.0,Manual,Front,04-May,Left wheel,Blue,6,Turbo,219771.0,1069.5
45792690,20385,1058.0,TOYOTA,Camry,2012,Sedan,Yes,Petrol,3.5,152679.0,6.0,Tiptronic,Front,04-May,Left wheel,Black,12,non_turbo,168805.61937716263,623.840830449827
45755610,34500,454.45454545454544,TOYOTA,Land Cruiser Prado,2006,Jeep,No,Petrol,2.7,210000.0,6.0,Automatic,4x4,04-May,Left wheel,Silver,10,non_turbo,181258.18181818182,454.45454545454544
45768635,23521,1058.0,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,140966.0,6.0,Automatic,4x4,04-May,Left wheel,Black,12,non_turbo,180820.08474576272,853.5084745762712
45803351,9252,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,300000.0,4.0,Automatic,Front,04-May,Left wheel,Orange,4,non_turbo,262805.5196629214,716.2134831460675
45797529,19121,530.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,163000.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,125582.03827751197,542.3301435406698
45806906,9095,1680.0,BMW,320 320,2001,Coupe,No,Petrol,2.0,188000.0,6.0,Manual,Rear,02-Mar,Left wheel,Black,9,non_turbo,330666.5,280.0
45786009,31361,779.0,TOYOTA,Avalon limited,2013,Sedan,Yes,Hybrid,2.5,132000.0,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,10,non_turbo,150602.16730038024,608.2661596958175
45815375,11917,0.0,LEXUS,RX 300,2002,Jeep,Yes,Petrol,3.0,201000.0,6.0,Automatic,4x4,04-May,Left wheel,Silver,8,Turbo,201000.0,0.0
45795980,21012,521.0185185185185,KIA,Optima X,2012,Sedan,Yes,Petrol,2.0,155000.0,12.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12,Turbo,116670.70370370371,521.0185185185185
45801805,16571,687.0,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,51994.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,136726.2894736842,750.6907894736842
45640738,16308,642.0,VOLKSWAGEN,Passat,2012,Sedan,Yes,Diesel,2.0,134000.0,4.0,Tiptronic,Rear,04-May,Left wheel,White,12,Turbo,121913.55932203389,546.6271186440678
45666047,13485,0.0,MERCEDES-BENZ,B 170,2007,Hatchback,Yes,Petrol,1.7,160000.0,4.0,Automatic,Front,04-May,Left wheel,White,12,non_turbo,199900.0,0.0
45813342,6586,645.0,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,122302.0,4.0,Automatic,Front,04-May,Left wheel,Black,0,non_turbo,114837.81818181818,605.9090909090909
44318819,10663,1266.0,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,106000.0,4.0,Variator,Front,04-May,Right-hand drive,White,0,non_turbo,101361.44897959183,625.5714285714286
45766659,14113,308.0,TOYOTA,Prius,2014,Jeep,Yes,Hybrid,1.8,300000.0,4.0,Automatic,Front,04-May,Left wheel,White,12,non_turbo,139826.95454545456,678.5681818181819
45816573,188,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Petrol,2.0,80486.0,4.0,Automatic,Front,04-May,Left wheel,Orange,12,non_turbo,109803.82587064676,870.094527363184
45766649,1882,746.0,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.5,142426.0,4.0,Automatic,Front,04-May,Left wheel,White,12,non_turbo,243862.38333333333,646.0
43701086,110,608.2661596958175,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,208000.0,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,non_turbo,150602.16730038024,608.2661596958175
45759529,1490,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106.0,4.0,Automatic,Front,04-May,Left wheel,White,0,non_turbo,160469.67567567568,524.1621621621622
45654847,17249,631.6052631578947,KIA,Forte,2015,Sedan,No,Petrol,1.8,120000.0,4.0,Tiptronic,Front,04-May,Left wheel,Grey,6,non_turbo,75392.84210526316,631.6052631578947
45785545,4704,0.0,GAZ,3796,1984,Goods wagon,No,Petrol,5.0,100000.0,6.0,Manual,Rear,02-Mar,Left wheel,Brown,0,non_turbo,100000.0,0.0
45813623,706,753.0,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,133162.0,4.0,Automatic,Front,04-May,Left wheel,Silver,12,non_turbo,146380.4312267658,556.7806691449814
43938774,28100,781.0,CHEVROLET,Cruze,2018,Hatchback,Yes,Petrol,1.4,21000.0,4.0,Tiptronic,Front,04-May,Left wheel,White,10,non_turbo,41749.5,682.0
45760635,16621,105.86666666666666,MERCEDES-BENZ,C 230,2007,Sedan,Yes,Petrol,2.5,262000.0,6.0,Automatic,Rear,04-May,Left wheel,Silver,6,non_turbo,188158.43333333332,105.86666666666666
45732938,8938,640.0,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2.0,106675.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,125582.03827751197,542.3301435406698
45770145,862,2455.0,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190.0,8.0,Automatic,4x4,04-May,Left wheel,White,0,non_turbo,232389.44303797468,1917.6582278481012
45815061,784,781.0,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,161530.0,4.0,Automatic,Front,04-May,Left wheel,Silver,12,non_turbo,168805.61937716263,623.840830449827
45768600,110,2225.0,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,44526.88461538462,8.0,Automatic,4x4,04-May,Left wheel,White,0,non_turbo,44526.88461538462,1980.3846153846155
45370358,11604,0.0,DODGE,Caliber,2009,Jeep,No,LPG,2.0,134500.0,4.0,Variator,Front,04-May,Left wheel,Orange,8,non_turbo,128250.0,0.0
45797224,17249,1141.0,HYUNDAI,Genesis,2012,Sedan,Yes,Petrol,3.8,94055.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,146380.4312267658,556.7806691449814
45793713,9722,509.2,FORD,Transit Connect,2009,Goods wagon,No,Diesel,1.8,230000.0,4.0,Manual,Front,02-Mar,Left wheel,Sky blue,2,Turbo,173092.4,509.2
45807484,9095,502.0,HONDA,FIT,2013,Hatchback,No,Petrol,1.5,41000.0,4.0,Automatic,Front,04-May,Left wheel,Blue,6,non_turbo,110221.63265306123,396.0
45805346,15053,0.0,MERCEDES-BENZ,E 500,2002,Sedan,Yes,Petrol,5.0,25500.0,8.0,Tiptronic,Rear,04-May,Left wheel,Silver,12,non_turbo,3681041.78125,0.0
45464983,13172,1077.0,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2.0,24302.0,4.0,Automatic,Front,04-May,Left wheel,Red,12,non_turbo,27197.11320754717,960.8867924528302
45805768,9408,642.0,FORD,Focus,2012,Sedan,Yes,Petrol,2.0,136000.0,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,10,non_turbo,145587.07692307694,636.0769230769231
45787410,15681,2209.0,HONDA,Elysion,2011,Minivan,Yes,Petrol,2.4,157000.0,4.0,Automatic,Front,04-May,Right-hand drive,White,6,non_turbo,118714.28571428571,1429.5714285714287
45807011,14113,0.0,BMW,X5,2000,Jeep,Yes,Petrol,4.4,180351.0,8.0,Tiptronic,4x4,04-May,Left wheel,Grey,8,non_turbo,166698.5,0.0
45792095,14113,741.0,KIA,Cadenza,2012,Sedan,Yes,Petrol,2.4,40103.0,4.0,Automatic,Front,04-May,Left wheel,Black,4,non_turbo,116670.70370370371,521.0185185185185
45815294,392,761.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,300000.0,4.0,Automatic,Front,04-May,Left wheel,White,12,non_turbo,197688.4927536232,496.4347826086956
45732615,54458,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,49454.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,109803.82587064676,870.094527363184
45744453,4704,81.81395348837209,MERCEDES-BENZ,Smart,1999,Sedan,No,Petrol,0.6,142000.0,4.0,Tiptronic,Rear,02-Mar,Left wheel,Black,2,Turbo,169135.06976744186,81.81395348837209
45733327,9722,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,300000.0,4.0,Automatic,Front,04-May,Left wheel,Orange,4,non_turbo,262805.5196629214,716.2134831460675
45792458,8467,765.0,FORD,Focus,2015,Sedan,No,Petrol,2.0,116923.0,4.0,Tiptronic,Front,04-May,Left wheel,White,8,non_turbo,106180.98837209302,540.8837209302326
45813169,12388,518.0,TOYOTA,Camry,2016,Sedan,Yes,Hybrid,2.5,67429.0,4.0,Automatic,Front,04-May,Left wheel,Black,0,non_turbo,96283.85454545454,689.5090909090909
45610598,18817,1017.0,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2.0,105600.0,4.0,Tiptronic,Front,04-May,Left wheel,White,8,non_turbo,92753.568,954.344
45792699,10976,70.8076923076923,MERCEDES-BENZ,C 320,2000,Sedan,No,CNG,3.2,260000.0,6.0,Automatic,Rear,04-May,Left wheel,Black,10,non_turbo,173087.57692307694,70.8076923076923
45770554,13485,502.0,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,77000.0,4.0,Variator,Front,04-May,Left wheel,Red,0,non_turbo,120426.61734693877,446.8673469387755
45789774,11604,0.0,VOLKSWAGEN,Touran,2004,Minivan,No,Petrol,2.0,176000.0,4.0,Tiptronic,Front,04-May,Right-hand drive,Black,12,non_turbo,163666.66666666666,0.0
45782107,20071,1211.0,BMW,X5,2010,Jeep,Yes,Diesel,3.0,141200.0,4.0,Tiptronic,4x4,04-May,Left wheel,White,12,Turbo,191945.96153846153,930.6153846153846
45759856,47042,1646.0,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918.0,8.0,Automatic,4x4,04-May,Left wheel,Black,0,non_turbo,148970.8,1426.14
45765654,470,583.0,NISSAN,Juke,2011,Jeep,Yes,Petrol,1.6,106100.80952380953,4.0,Automatic,Front,04-May,Left wheel,Black,0,non_turbo,106100.80952380953,707.9047619047619
45808474,37947,1575.0,AUDI,Q7,2018,Jeep,Yes,Petrol,3.0,49122.0,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,non_turbo,49122.0,1575.0
45797050,34673,777.0,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,117466.0,4.0,Automatic,Front,04-May,Left wheel,Grey,4,non_turbo,138296.7327586207,779.3793103448276
45798243,19736,730.0,HYUNDAI,Elantra,2016,Sedan,Yes,Diesel,1.6,37405.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,194482.34897360703,829.6422287390029
45768402,12074,1537.0,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,300000.0,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,non_turbo,340713.3888888889,1280.8333333333333
45793840,15681,521.0,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.4,132000.0,4.0,Automatic,Front,04-May,Left wheel,Blue,8,Turbo,151946.07272727272,606.6363636363636
45815484,941,1399.0,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,148661.0,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,non_turbo,238692.83615819208,1542.8813559322034
45772002,1646,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,205968.0,6.0,Automatic,4x4,04-May,Left wheel,White,12,non_turbo,200757.85585585586,1431.4234234234234
45769195,4704,0.0,OPEL,Omega B,1998,Sedan,No,Petrol,2.0,213000.0,4.0,Manual,Rear,04-May,Left wheel,Black,4,non_turbo,285501.55,0.0
45375077,17876,900.0,KIA,Optima,2015,Sedan,No,Petrol,2.4,66100.0,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,non_turbo,75392.84210526316,631.6052631578947
45788620,7840,0.0,MITSUBISHI,Airtrek,2002,Universal,No,Petrol,2.0,155000.0,4.0,Tiptronic,4x4,04-May,Right-hand drive,Red,2,Turbo,160333.33333333334,0.0
45805311,17562,271.0,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,66000.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,117581.375,384.59375
45792937,16559,695.0,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.8,51678.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,86849.93181818182,707.7045454545455
45733734,47989,1017.0,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2.0,65659.0,4.0,Automatic,Front,04-May,Left wheel,Black,4,non_turbo,92753.568,954.344
45521491,8624,113.2,TOYOTA,Vitz,2006,Hatchback,No,Petrol,1.3,190000.0,4.0,Variator,Front,04-May,Right-hand drive,Purple,4,non_turbo,173805.9,113.2
45803103,45376,640.0,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,43000.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,134050.43181818182,625.1931818181819
45801394,6800,0.0,OPEL,Corsa Corsa,2003,Hatchback,No,Petrol,1.2,234313.0,4.0,Manual,Front,04-May,Left wheel,Silver,4,non_turbo,202732.83333333334,0.0
45815295,392,1024.0,TOYOTA,RAV 4,2010,Jeep,Yes,Petrol,2.5,136139.0,4.0,Automatic,Front,04-May,Left wheel,Red,12,non_turbo,249307.78181818183,1026.909090909091
45751885,4077,1277.0,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.4,67165.0,4.0,Automatic,Front,04-May,Left wheel,Blue,12,non_turbo,46926.44594594595,1031.1216216216217
45769213,21326,753.0,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.4,113000.0,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8,non_turbo,168805.61937716263,623.840830449827
45798120,12585,687.0,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,128965.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,136726.2894736842,750.6907894736842
45768407,12544,1750.0,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,300000.0,6.0,Automatic,4x4,04-May,Left wheel,White,12,non_turbo,21899009.727272727,648.939393939394
45765475,15994,503.75,FORD,Transit,2010,Goods wagon,No,Diesel,2.2,190000.0,4.0,Manual,Front,04-May,Left wheel,Blue,4,Turbo,183500.0,503.75
45416333,14426,261.2857142857143,NISSAN,X-Trail,2006,Jeep,Yes,Petrol,2.0,98345.0,4.0,Automatic,4x4,04-May,Left wheel,White,4,non_turbo,137506.42857142858,261.2857142857143
45769788,81539,1935.0,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976.0,8.0,Automatic,4x4,04-May,Left wheel,White,0,non_turbo,69487.74193548386,1120.7096774193549
45456059,14500,761.0,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,97000.0,4.0,Automatic,Front,04-May,Left wheel,Black,8,non_turbo,202511.57037037038,601.6444444444444
45801756,32929,756.1860465116279,BMW,530,2011,Sedan,Yes,Petrol,3.0,112000.0,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12,non_turbo,140053.3488372093,756.1860465116279
45809880,41867,400.0,TOYOTA,Aqua,2018,Universal,Yes,Hybrid,1.5,35039.0,4.0,Automatic,Front,04-May,Left wheel,Blue,4,non_turbo,22490.5,400.0
28548396,5000,678.5,OPEL,Vectra C,2004,Universal,No,Diesel,2.2,300000.0,4.0,Automatic,Front,04-May,Left wheel,Black,4,Turbo,241500.0,678.5
45801418,15612,629.0,HYUNDAI,Accent,2015,Sedan,Yes,Diesel,1.6,97382.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,262805.5196629214,716.2134831460675
45624981,8154,919.0,BMW,X5,2012,Jeep,Yes,Diesel,3.0,103458.0,6.0,Automatic,4x4,04-May,Left wheel,White,0,non_turbo,189511.45569620252,830.493670886076
45779829,18503,1202.0,HYUNDAI,Sonata,2017,Sedan,No,Petrol,2.4,92753.568,4.0,Automatic,Front,04-May,Left wheel,Red,0,non_turbo,92753.568,954.344
45804538,43360,1317.0,JEEP,Wrangler,2009,Jeep,Yes,Diesel,2.8,195071.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,149706.4,1176.2
45794024,42337,891.0,MERCEDES-BENZ,E 220 cdi,2016,Sedan,Yes,Diesel,2.0,127000.0,4.0,Automatic,Rear,04-May,Left wheel,Black,6,Turbo,68264.55882352941,1205.8823529411766
45815038,8938,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,53310.0,4.0,Automatic,Front,04-May,Left wheel,Black,12,non_turbo,142555.02310231022,519.6336633663366
45812771,941,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510.0,4.0,Automatic,Front,04-May,Left wheel,White,12,non_turbo,150602.16730038024,608.2661596958175
45767459,706,639.0,AUDI,A4,2014,Sedan,Yes,Petrol,2.0,162032.0,4.0,Automatic,Front,04-May,Left wheel,Black,0,non_turbo,124531.04,694.2
45764978,706,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,205968.0,6.0,Automatic,4x4,04-May,Left wheel,White,12,non_turbo,200757.85585585586,1431.4234234234234
45785564,31361,419.42857142857144,MINI,Countryman s,2013,Jeep,No,Petrol,1.6,88000.0,4.0,Tiptronic,4x4,04-May,Left wheel,Black,0,Turbo,109211.14285714286,419.42857142857144
45730091,25889,730.0,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,79420.0,4.0,Automatic,Front,04-May,Left wheel,Blue,4,non_turbo,194482.34897360703,829.6422287390029
45759214,47042,1646.0,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918.0,8.0,Automatic,4x4,04-May,Left wheel,Black,0,non_turbo,148970.8,1426.14
45798439,21012,631.6052631578947,KIA,Optima,2015,Sedan,Yes,Petrol,2.4,60000.0,4.0,Tiptronic,Front,04-May,Left wheel,Grey,10,non_turbo,75392.84210526316,631.6052631578947
45797037,38737,765.0,HYUNDAI,Genesis,2015,Coupe,Yes,Petrol,2.0,93000.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,82432.66666666667,765.0
45792910,9252,640.0,CHEVROLET,Cruze,2013,Sedan,Yes,Diesel,2.0,46721.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,129369.5625,604.8333333333334
45792417,14113,638.0,KIA,Optima,2014,Sedan,Yes,Petrol,2.0,65376.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,74226.03389830509,462.0169491525424
45800886,28852,557.3023255813954,BMW,328,2013,Sedan,Yes,Petrol,2.0,145000.0,4.0,Tiptronic,Rear,04-May,Left wheel,Grey,8,Turbo,116344.23255813954,557.3023255813954
45801389,2200,0.0,VOLKSWAGEN,Golf 4,2002,Hatchback,No,Petrol,1.8,199000.0,4.0,Automatic,Front,04-May,Right-hand drive,Silver,0,Turbo,164168.0,0.0
45416277,15367,649.0,HONDA,FIT,2010,Hatchback,No,Petrol,1.5,110000.0,4.0,Automatic,Front,04-May,Left wheel,Grey,12,non_turbo,157661.01694915254,415.4237288135593
45634917,3293,155.0,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Diesel,0.2,119394.0,4.0,Automatic,Front,04-May,Left wheel,Black,12,non_turbo,81279.6875,560.5208333333334
45776104,12231,503.0,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,147698.0,4.0,Automatic,Front,04-May,Left wheel,White,8,non_turbo,143101.0802919708,482.27372262773724
45797568,14081,1024.0,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,124850.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,99331.03125,1024.0
45454339,21953,595.0,FORD,Fusion,2015,Sedan,Yes,Petrol,1.5,102506.0,4.0,Automatic,Front,04-May,Left wheel,White,6,non_turbo,106180.98837209302,540.8837209302326
45725863,14686,836.0,SSANGYONG,Actyon,2010,Sedan,Yes,Diesel,2.0,120682.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,183981.4,836.0
